,LOC,ADDR,CCTV_YN,CCTV_CNT,ROAD_BT,LATITUDE,LONGITUDE
2582,성모 유치원,경기도 안산시 단원구 와동 263-4번지,Y,2,6,37.339542,126.830344
2583,시립루씨 어린이집,경기도 안산시 상록구 본오동 1138-1번지,Y,3,3~6,37.300047,126.875168
2584,꿈이큰 어린이집,경기도 안산시 상록구 사동 1367-1번지,Y,2,3~6,37.288819,126.843732
2585,부암 어린이집,경기도 안산시 상록구 부곡동 540-1번지,Y,4,3~6,37.331983,126.864411
2586,시립부곡 어린이집,경기도 안산시 상록구 부곡동 638-5번지,Y,5,3~6,37.334003,126.866667
2587,한국선진학교,경기도 안산시 상록구 본오동 723-2번지,Y,5,8~12,37.287960,126.869132
2588,시립본오 어린이집,경기도 안산시 상록구 본오동 714번지,Y,5,3~6,37.286655,126.867827
2589,안산 초등학교 병설유치원,경기도 안산시 상록구 수암동 177번지,Y,5,3~6,37.364733,126.878144
2590,석호 초등학교,경기도 안산시 상록구 사동 1193번지,Y,1,8~12,37.301157,126.847843
2591,정재 초등학교,경기도 안산시 상록구 부곡동 225-5번지,Y,1,5~8,37.338231,126.864534
2592,상록 초등학교,경기도 안산시 상록구 본오동 872-1번지,Y,1,3~6,37.298785,126.865874
2593,이호 초등학교,경기도 안산시 상록구 본오동 958번지,Y,1,8~12,37.286729,126.860614
2594,이호 초등학교 병설유치원,경기도 안산시 상록구 본오동 958번지,Y,4,3~6,37.286729,126.860614
2595,성안 초등학교 병설유치원,경기도 안산시 상록구 사동 1535번지,Y,3,3~6,37.304965,126.853711
2596,아이림유치원,경기도 수원시 장안구 조원동 351-10번지,Y,1,12,37.304198,127.019921
2597,큰별유치원,경기도 수원시 장안구 조원동 733-2번지,Y,1,6,37.301456,127.015732
2598,데레사유치원,경기도 수원시 팔달구 우만동 502-10번지,Y,1,8~10,37.286485,127.031237
2599,선경유치원,경기도 수원시 팔달구 인계동 159번지 선경3차아파트,Y,1,8,37.275581,127.035779
2600,예림유치원,경기도 수원시 팔달구 우만동 550-8번지,Y,1,15,37.282225,127.030685
2601,하나린유치원,경기도 수원시 권선구 서둔동 260-7번지,Y,4,6~8,37.279961,126.980204
2602,동산유치원,경기도 수원시 권선구 호매실동 377번지 호매실GS아파트,Y,1,12,37.268328,126.958471
2603,수원여대부속유치원,경기도 수원시 권선구 오목천동 35-7번지,Y,1,8,37.251603,126.965716
2604,아하유치원,경기도 수원시 권선구 세류동 195-3번지,N,,8,37.261937,127.003874
2605,리라유치원,경기도 수원시 장안구 천천동 509-5번지,Y,1,10~15,37.298958,126.979522
2606,성민유치원,경기도 수원시 장안구 천천동 550-9번지,Y,1,8~25,37.303021,126.975816
2607,은정유치원,경기도 수원시 권선구 권선동 1185-1번지 권선삼성아파트,Y,4,8,37.253473,127.023049
2608,꿈꾸는아이들유치원,경기도 수원시 영통구 영통동 1014-15번지,Y,1,21,37.249626,127.076939
2609,늘푸른유치원,경기도 수원시 영통구 영통동 957-6번지 벽산삼익아파트,N,,25,37.257434,127.074372
2610,새현대유치원,경기도 수원시 영통구 매탄동 810-1번지 현대아파트,Y,4,32,37.268821,127.042779
2611,가온유치원,경기도 수원시 장안구 천천동 333번지 천천푸르지오,Y,1,8,37.291176,126.980589
2612,세정유치원,경기도 수원시 장안구 영화동 426-9번지,Y,1,15,37.287791,127.006636
2613,도당초등학교,경기도 부천시 도당동 106,Y,14,6,37.519207,126.791855
2614,부광초등학교,경기도 부천시 중4동 1029-3,Y,9,12,37.506806,126.761992
2615,부천북초등학교,경기도 부천시 원미1동 99-1,Y,12,9,37.493751,126.788997
2616,석천초등학교,경기도 부천시 상3동 525-4,Y,14,16,37.510390,126.752342
2617,약대초등학교,경기도 부천시 약대동 113,Y,13,7,37.514258,126.773249
2618,중흥초등학교,경기도 부천시 중3동 1053,Y,9,16,37.506355,126.773163
2619,상도초등학교,경기도 부천시 상동 418,Y,10,14,37.494161,126.759080
2620,동곡초등학교,경기도 부천시 역곡1동 227-3,Y,18,16,37.489435,126.817506
2621,상원초등학교,경기도 부천시 상동 570-7,Y,9,22,37.497975,126.753374
2622,복사초교,경기도 부천시 소사본3동 404,Y,8,12,37.467480,126.798148
2623,일신초교,경기도 부천시 범박동 153-8,Y,4,13,37.474037,126.806760
2624,소안초교,경기도 부천시 소사본동 409-9,Y,20,9,37.473531,126.801341
2625,반석유치원,경기도 부천시 원미동 54-8번지,Y,5,6,37.495432,126.791266
2626,무지개유치원,경기도 부천시 괴안동 120-3,Y,3,8,37.480750,126.813946
2627,부천삼성어린이집,경기도 부천시 여월동 10-39,Y,5,5,37.516954,126.803271
2628,덕산초교,경기도 부천시 오정동 115-3,Y,16,9,37.528322,126.795928
2629,사랑아트유치원,경기도 부천시 중동 595-8번지,Y,4,6,37.496765,126.765065
2630,오정유치원,경기도 부천시 원종동 138-14번지,Y,9,6,37.526006,126.801249
2631,지혜샘유치원,경기도 부천시 오정동 718번지,Y,5,6,37.529805,126.781547
2632,광선초교병설유치원,경기도 안성시 죽산면 두교리 203-1번지,Y,1,5,37.0080256,127.4329198
2633,마전초등학교,경기도 안성시 삼죽면 마전리 37-1번지,Y,1,21,37.0302985,127.3414836
2634,학현 초등학교,경기도 안산시 상록구 이동 665-1번지,Y,5,5~8,37.310458,126.846936
2635,학현 초등학교 병설유치원,경기도 안산시 상록구 이동 665-1번지,Y,1,3~6,37.310458,126.846936
2636,원천초교,경기도 수원시 영통구 매탄동 1212번지,Y,5,8~20,37.268478,127.053769
2637,이의초교,경기도 수원시 영통구 하동 993번지,Y,5,6~25,37.293078,127.075688
2638,잠원초교,경기도 수원시 영통구 망포동 687번지,Y,8,15~24,37.238729,127.052522
2639,원일초교,경기도 수원시 영통구 원천동 549-1번지,Y,1,22,37.267797,127.060258
2640,중앙기독초,경기도 수원시 영통구 원천동 134-3번지,Y,4,15~24,37.275335,127.057689
2641,황곡초교,경기도 수원시 영통구 영통동 948-3번지,Y,1,22~25,37.265541,127.078299
2642,효동초교,경기도 수원시 영통구 매탄동 1248번지,Y,2,23,37.262512,127.045747
2643,다솔초교,경기도 수원시 장안구 정자동 946번지,Y,2,8~16,37.308697,126.987668
2644,대평초교,경기도 수원시 장안구 정자동 871-2번지,Y,8,32,37.297744,126.990765
2645,명인초교,경기도 수원시 장안구 정자동 884-7번지,Y,2,6~8,37.294231,126.994889
2646,송림초교,경기도 수원시 장안구 정자동 889-1번지,Y,10,12~22,37.291282,126.991736
2647,효원초교,경기도 수원시 영통구 매탄동 1155번지,Y,2,6~38,37.259131,127.039915
2648,송죽초교,경기도 수원시 장안구 송죽동 502번지,Y,5,8~20,37.300761,127.006001
2649,수성초교,경기도 수원시 장안구 조원동 843번지,Y,5,15,37.305619,127.014474
2650,수일초교,경기도 수원시 장안구 파장동 411번지,Y,5,13,37.310861,127.000889
2651,정자초교,경기도 수원시 장안구 정자동 873번지,Y,7,22~32,37.299561,126.995195
2652,정천초교,경기도 수원시 장안구 천천동 335번지,Y,2,20,37.291238,126.982754
2653,조원초교,경기도 수원시 장안구 조원동 390번지,Y,2,12,37.303215,127.017203
2654,연세해나라유치원,경기도 용인시 처인구 유방동 236-1번지,Y,1,6,37.2625677,127.2148927
2655,노벨생태어린이집,경기도 용인시 기흥구 상갈동 143번지,Y,1,10,37.2700146,127.1128981
2656,성민어린이집,경기도 용인시 수지구 풍덕천동 1152-1번지,Y,1,7~10,37.3160037,127.091803
2657,보라어린이집,경기도 용인시 처인구 포곡읍 둔전리 186-6번지,Y,1,12~16,37.2708855,127.2191511
2658,기흥삼성어린이집,경기도 용인시 기흥구 농서동 158번지,Y,1,6,37.2258458,127.0817238
2659,체리아유치원,경기도 용인시 기흥구 구갈동 584-1번지,Y,1,6,37.2717199,127.1299164
2660,성모유치원,경기도 용인시 기흥구 서천동 369번지,Y,1,3,37.2433031,127.0665996
2661,아란유치원,경기도 용인시 기흥구 언남동 130-33번지,Y,1,6,37.2950323,127.1292572
2662,숲속다예린유치원,경기도 용인시 수지구 신봉동 634-1번지,Y,1,4~8,37.3324190,127.0531196
2663,쏠티유치원,경기도 용인시 처인구 포곡읍 마성리 415-2번지,Y,1,4~6,37.2718721,127.1860288
2664,라온수피아유치원,경기도 용인시 기흥구 보라동 192번지,Y,1,6,37.2500817,127.1219982
2665,AP어린이집,경기도 용인시 수지구 상현동 84-1번지,Y,1,12,37.3100854,127.0825233
2666,유정유치원,경기도 용인시 기흥구 보정동 1301번지,Y,1,7~16,37.3090811,127.1116705
2667,꿈동산어린이집,경기도 용인시 기흥구 신갈동 28-7번지,Y,1,6,37.2776457,127.1078084
2668,선인어린이집,경기도 용인시 수지구 상현동 63-4번지,Y,1,4~18,37.3101693,127.0862053
2669,하늘숲어린이집,경기도 용인시 수지구 동천동 579-17번지,Y,1,7,37.3416014,127.0688485
2670,지인어린이집,경기도 용인시 처인구 고림동 440-10번지,Y,1,6,37.2551319,127.2267525
2671,천일초교,경기도 수원시 장안구 천천동 570번지,Y,10,15~20,37.300958,126.978173
2672,파장초교,경기도 수원시 장안구 파장동 574번지,Y,6,8,37.308961,126.992357
2673,효천초교,경기도 수원시 장안구 정자동 923번지,Y,2,26,37.293466,126.986918
2674,남창초교,경기도 수원시 팔달구 남창동 126번지,Y,8,8,37.278184,127.014298
2675,매산초교,경기도 수원시 팔달구 매산로3가 13번지,Y,13,8,37.272148,127.010756
2676,수원초교,경기도 수원시 팔달구 고등동 19번지,Y,9,8~10,37.277832,127.004348
2677,연무초교,경기도 수원시 팔달구 매향동 7-1번지,Y,2,8~16,37.287309,127.021923
2678,우만초교,경기도 수원시 팔달구 우만동 300-3번지,Y,2,25,37.291447,127.032417
2679,인계초교,경기도 수원시 팔달구 인계동 257-2번지,Y,9,6~26,37.273151,127.026032
2680,팔달초교,경기도 수원시 팔달구 우만동 601번지,Y,8,10,37.279481,127.035745
2681,화홍초교,경기도 수원시 팔달구 화서동 7-1번지,Y,5,6.5~8,37.287246,127.002882
2682,명당초교,경기도 수원시 권선구 권선동 1301번지,Y,6,20,37.252251,127.039303
2683,서평초교,경기도 수원시 권선구 서둔동 294-3번지,Y,5,12,37.268677,126.997087
2684,선일초교,경기도 수원시 권선구 권선동 1276번지,Y,8,20,37.248339,127.030432
2685,유림어린이집,경기도 용인시 처인구 유방동 288-1번지,Y,1,6,37.2595775,127.2161964
2686,나노시티 삼성어린이집,경기도 용인시 기흥구 농서동 243-1번지,Y,1,6,37.2259312,127.0780505
2687,실로암유치원,경기도 용인시 처인구 마평동 61번지,Y,1,4,37.230741,127.248648
2688,YPS어린이집,경기도 용인시 처인구 고림동 475-5번지,Y,1,5,37.258165,127.222769
2689,영은어린이집,경기도 용인시 기흥구 영덕동 570번지,Y,1,6,37.270012,127.073427
2690,아뜰리에어린이집,경기도 용인시 수지구 동천동 556-17번지,Y,1,6,37.339647,127.071064
2691,쏠티어린이집,경기도 용인시 처인구 포곡읍 삼계리 477-4번지,Y,1,4,37.282474,127.232293
2692,혜화어린이집,경기도 용인시 처인구 역북동 454-1번지,Y,1,8,37.238116,127.197029
2693,제일초등학교,경기도 용인시 처인구 양지면 제일리 488-1번지,Y,2,4~7,37.2423057,127.3132385
2694,한터초등학교,경기도 용인시 처인구 양지면 대대리 577번지,Y,1,6,37.2613868,127.2689915
2695,대현초등학교,경기도 용인시 수지구 죽전동 869-1번지,Y,2,10,37.3335612,127.1068907
2696,죽전초등학교,경기도 용인시 수지구 죽전동 513-1번지,Y,2,8~14,37.3335256,127.1103661
2697,역북초등학교,경기도 용인시 처인구 김량장동 508-1번지,Y,3,15,37.2351568,127.1925468
2698,신월초등학교,경기도 용인시 수지구 풍덕천동 1097번지,Y,1,18~24,37.3206990,127.0929369
2699,마북초등학교,경기도 용인시 기흥구 마북동 550-13번지,Y,2,17,37.3024545,127.1101493
2700,청곡초등학교,경기도 용인시 기흥구 영덕동 20번지,Y,1,14,37.2671772,127.0932138
2701,서룡초등학교,경기도 용인시 처인구 역북동 416번지,Y,2,4,37.2376708,127.1868733
2702,방주어린이집,경기도 수원시 권선구 구운동 897-16번지,N,,10,37.2849858,126.9694104
2703,큰솔유치원,경기도 수원시 권선구 탑동 332-1번지,Y,4,8,37.268445,126.979824
2704,명석유치원,경기도 수원시 영통구 망포동 254번지,N,,4~6,37.241704,127.050784
2705,영통제일유치원,경기도 수원시 영통구 영통동 1046-5번지,Y,1,25,37.254429,127.078598
2706,태장초교,경기도 수원시 영통구 망포동 371번지,Y,2,10~14,37.240873,127.054624
2707,청명초교,경기도 수원시 영통구 영통동 1053-6번지,Y,7,15~18,37.265631,127.085176
2708,동신초교,경기도 수원시 장안구 정자동 870-3번지,Y,10,20~25,37.295672,126.989177
2709,상률초교,경기도 수원시 장안구 율전동 142-22번지,Y,2,6~12,37.304769,126.969586
2710,송정초교,경기도 수원시 장안구 송죽동 404번지,Y,5,20,37.297078,127.001711
2711,송원초교,경기도 수원시 장안구 조원동 872번지,Y,2,8,37.308492,127.010125
2712,율전초교,경기도 수원시 장안구 율전동 308-6번지,Y,2,10~12,37.299827,126.968735
2713,선행초교,경기도 수원시 권선구 권선동 1331번지,Y,5,10,37.254384,127.025981
2714,운학초등학교,경기도 용인시 처인구 운학동 220-1번지,Y,2,5,37.2026013,127.2463936
2715,포곡초등학교,경기도 용인시 처인구 포곡읍 전대리 167-1번지,Y,2,4,37.2821789,127.2202393
2716,모현초등학교,경기도 용인시 처인구 모현읍 매산리 224-1번지,Y,1,3,37.3432819,127.2286108
2717,능원초등학교,경기도 용인시 처인구 모현읍 능원리 57번지,Y,3,3,37.3434760,127.1738455
2718,어정초등학교,경기도 용인시 기흥구 중동 614-3번지,Y,4,3,37.277045,127.1469561
2719,수지초등학교,경기도 용인시 수지구 풍덕천동 510번지,Y,5,3~6,37.3170028,127.0860326
2720,풍덕초등학교,경기도 용인시 수지구 풍덕천동 664-1번지,Y,2,26,37.3298875,127.0955028
2721,고기초등학교,경기도 용인시 수지구 고기동 172-1번지,Y,2,6,37.3588162,127.0661146
2722,신갈초등학교,경기도 용인시 기흥구 신갈동 56번지,Y,3,5,37.2734660,127.1065667
2723,기흥초등학교,경기도 용인시 기흥구 공세동 198-1번지,Y,3,4,37.2322963,127.109664
2724,구갈초등학교,경기도 용인시 기흥구 구갈동 397번지,Y,1,17,37.2775843,127.111863
2725,남사초등학교,경기도 용인시 처인구 남사면 봉무리 662번지,Y,2,10,37.1139129,127.1485845
2726,남곡초등학교,경기도 용인시 처인구 남사면 아곡리 506번지,Y,1,4~6,37.1404336,127.1670859
2727,남촌초등학교,경기도 용인시 처인구 남사면 진목리 141-5번지,Y,1,6,37.1014302,127.1376211
2728,송전초등학교,경기도 용인시 처인구 이동읍 송전리 705-2번지,Y,3,6,37.1406374,127.1985154
2729,용천초등학교,경기도 용인시 처인구 이동읍 천리 242-2번지,Y,3,12~18,37.1916639,127.2081367
2730,영화초교,경기도 수원시 장안구 조원동 556번지,Y,2,13,37.296861,127.016372
2731,천천초교,경기도 수원시 장안구 천천동 512번지,Y,9,14,37.300584,126.982581
2732,한일초교,경기도 수원시 장안구 조원동 882번지,Y,2,20,37.307097,127.005812
2733,지동초교,경기도 수원시 팔달구 지동 119-1번지,Y,2,11,37.277159,127.024504
2734,화서초교,경기도 수원시 팔달구 화서동 104-2번지,Y,16,6~8,37.281198,127.000541
2735,상촌초교,경기도 수원시 권선구 금곡동 699번지,Y,8,11,37.273208,126.935331
2736,서호초교,경기도 수원시 권선구 서둔동 39-7번지,Y,5,6~20,37.266231,126.990332
2737,세곡초교,경기도 수원시 권선구 권선동 1044-1번지 금성아파트,Y,6,5~8,37.255634,127.027721
2738,오현초교,경기도 수원시 권선구 오목천동 278번지,Y,5,12~24,37.246558,126.968468
2739,일월초교,경기도 수원시 권선구 구운동 891번지,Y,5,20,37.284219,126.974393
2740,자혜학교,경기도 수원시 권선구 탑동 508-6번지,Y,1,14,37.265424,126.977412
